"Mid Depth zi cm","ln(Ci)","Age ti yr","Age Uncertainty u(ti) yr","CIC Age (CE)","ur(l)","ur(C0)","ur(Ci)","t(i) yr","u(t(i)) yr","delta t yr","Uncertainty delta t yr"," Sediment Accumulation Rate s cm/yr","Sediment Accumulation Rate Uncertainty u(s) cm/yr","Mass Accumualtion Rate r g/(cm^2 yr)","Mass Accumualtion Rate Uncertainty u(r) g/(cm^2 yr)","Mass Depth Section mi gcm^-2"
19.5,1.26896067714275,41.8217956329412,2.83157915005886,1979.77248940338,0.0070393159306617,0.0746037343624352,0.0466901421024711,,,4.88217299588106,2.90804878987016,0.204826826260288,0.122004362553663,0.0548849523411127,0.0326920245088224,5.3380710946
,,,,,,,,46.5141949142874,2.11214815573714,,,,,,,
20.5,0.976335995907792,51.2065941956335,3.13477891470628,1970.38769084069,0.00861893634218647,0.0746037343624352,0.0625620477155213,,,5.23553760413112,3.07342631766607,0.191002352692672,0.112124427687922,0.0621789673792299,0.0365010222823794,5.63482017165
,,,,,,,,51.7497325184185,2.23266197583481,,,,,,,
21.5,0.942465118976397,52.2928708412035,3.17998099825571,1969.30141419512,0.00880177508405634,0.0746037343624352,0.0647173868812708,,,-0.835929242096405,3.14144632943143,-1.19627349976671,4.49563049787989,-0.390485385558931,1.46745540099104,5.9607994088
,,,,,,,,50.9138032763221,2.20995600462082,,,,,,,
22.5,1.02846573025837,49.5347357114407,3.06974640974968,1972.05954932488,0.00833753426741948,0.0746037343624352,0.0593842400372774,,,-3.53389240535295,3.06249837072421,-0.282974093519444,0.245227528446471,-0.0941983101680631,0.0816329809525863,6.29045183145
,,,,,,,,47.3799108709691,2.12013931814134,,,,,,,
23.5,1.16284366663025,45.2250860304976,2.92517006226034,1976.36919900583,0.00761214729645118,0.0746037343624352,0.0519172192104076,,,2.01489156013984,3.04172343735056,0.496304624915198,0.749232087490239,0.164313100292615,0.248050574090991,6.6224317174
,,,,,,,,49.394802431109,2.18107559268331,,,,,,,
24.5,0.902814231918747,53.5645188317204,3.2360072729911,1968.0297662046,0.00901581496021099,0.0746037343624352,0.0673350614131349,,,4.44065106748883,3.16756327445246,0.22519220375617,0.160631975687843,0.0679732486774045,0.0484860356924029,6.93889099655
,,,,,,,,53.8354534985978,2.29703425239179,,,,,,,
25.5,0.885918361431836,54.1063881654752,3.26093887642702,1967.48789687085,0.0091070207388178,0.0746037343624352,0.0684824049556867,,,0.74310497066287,3.26605745382893,1.34570489968325,5.91457424156912,0.421660881127593,1.85326261855896,7.24648288455
,,,,,,,,54.5785584692607,2.32180208782972,,,,,,,
26.5,0.856473150922342,55.0507287730462,3.30595483701889,1966.54355626328,0.0092659692435924,0.0746037343624352,0.0705289103827925,,,1.1301141890979,3.31147892777176,0.884866334434967,2.59284968602602,0.266062708707353,0.779621264691468,7.55349265405
,,,,,,,,55.7086726583586,2.36117084388783,,,,,,,
27.5,0.815442836116137,56.366616543671,3.37211708451757,1965.22766849265,0.00948745542338298,0.0746037343624352,0.0734829434388998,,,6.64406879221912,3.57947057006472,0.150510181527786,0.0810868734388689,0.0469178120288373,0.0252768194642608,7.85969586055
,,,,,,,,62.3527414505777,2.69025682936285,,,,,,,
28.5,0.44213958809976,68.3388663574844,4.19270242207083,1953.25541867884,0.0115025876663864,0.0746037343624352,0.106736507958568,,,7.49805197427132,4.07895716045446,0.133367973899272,0.0725524781607832,0.0404830167944388,0.022022852308452,8.1673303279
,,,,,,,,69.850793424849,3.06600875877568,,,,,,,
29.5,0.347853669615184,71.3627204922136,4.47469387059251,1950.23156454411,0.0120115534881655,0.0746037343624352,0.117290189851777,,,2.59955019450481,4.46413191183049,0.384681935403247,0.660603094861752,0.125765009227789,0.215972591055268,8.482568437
,,,,,,,,72.4503436193538,3.24469783143733,,,,,,,
30.5,0.280027947250001,73.537966746494,4.69993306695088,1948.05631828983,0.0123776842431732,0.0746037343624352,0.125527574894384,,,6.46062413192026,5.04501363102175,0.15478380719585,0.120868572636249,0.0513380689895387,0.0400892007573851,8.8118726478
,,,,,,,,78.9109677512741,3.86317208002196,,,,,,,
31.5,-0.0550400237449663,84.2839687560542,6.13245654249799,1937.31031628027,0.0141864182296507,0.0746037343624352,0.175487764093167,,,7.05913488010106,5.96538362083765,0.141660418306908,0.119711374473261,0.0426897803935551,0.0360753719913657,9.1283870904
,,,,,,,,85.9701026313751,4.54551462695886,,,,,,,
32.5,-0.160189726104422,87.6562365066961,6.71116902260415,1933.93804852963,0.0147540279589865,0.0746037343624352,0.194951113137799,,,6.48992002042135,7.15659549930733,0.15408510379995,0.169913459163621,0.0469015673447756,0.0517195196110119,9.43125725975
,,,,,,,,92.4600226517965,5.52767183512272,,,,,,,
33.5,-0.459760650304985,97.2638087968969,8.78526231920677,1924.33047623943,0.0163711449587197,0.0746037343624352,0.263067111898383,,,7.32935120669094,8.70307421105064,0.136437724404188,0.162009925188538,0.0399679525429995,0.0474590515908051,9.7299205508
,,,,,,,,99.7893738584874,6.72222766694538,,,,,,,
34.5,-0.617258473225561,102.314938920078,10.1770597525862,1919.27934611625,0.0172213356357538,0.0746037343624352,0.307952487748291,,,5.05113012318117,9.5066655359538,0.19797549768332,0.372607078988492,0.0600963697820605,0.113106586746025,10.02816742325
,,,,,,,,104.840503981669,6.72222766694538,,,,,,,
